gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
551737,02038,Кандыагаш (02-038),02038001381,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Мира, д. 16",834.29124333644,835,,0201300048152809,EPSG:32640
551739,02038,Кандыагаш (02-038),02038001038,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, уч. 9",39.6158118856728,40,,2201400038467918,EPSG:32640
551740,02038,Кандыагаш (02-038),02038001039,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Жамбыл Жабаев, зд. 74Г",5457.8099630007,5400,,0201400010172380,EPSG:32640
551741,02038,Кандыагаш (02-038),02038001040,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ст-е 25",184.2997831739,184,,0201400024367486,EPSG:32640
551742,02038,Кандыагаш (02-038),020380011522,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Сакен Сейфуллин, ст-е 6",999.18523195415,1000,,0201600056239391,EPSG:32640
551743,02038,Кандыагаш (02-038),02038001256,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, пр. Жеңіс, ст-е 55А",5272.20476220037,5228,,0201300046811101,EPSG:32640
551744,02038,Кандыагаш (02-038),02038002368,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нурпеис Байганин, д. 51",672.660534180501,673,,0201300048131505,EPSG:32640
551745,02038,Кандыагаш (02-038),02038002472,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Илияс Жансугиров, д. 49, кв. 1",1990.59298986364,1994,,1201300047071024,EPSG:32640
551747,02038,Кандыагаш (02-038),02038001483,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Толеген Байкунов, д. 8",797.885620022858,800,,0201300048152004,EPSG:32640
551748,02038,Кандыагаш (02-038),020380011186,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",159.630437303549,160,,,EPSG:32640
551749,02038,Кандыагаш (02-038),020380022234,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нуркажы Урынбасаров, д. 9А",1183.85684061113,1185,,0201300225198908,EPSG:32640
551750,02038,Кандыагаш (02-038),020380022233,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нуркажы Урынбасаров, д. 19А",999.515174426874,1000,,0201300086743003,EPSG:32640
551751,02038,Кандыагаш (02-038),02038002914,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Бейбитшилик, д. 18А",1001.45774802228,1000,,0201300248970804,EPSG:32640
551752,02038,Кандыагаш (02-038),020380023774,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, уч. 12Б",1199.17894841112,1200,,2201500069364263,EPSG:32640
551753,02038,Кандыагаш (02-038),02038002534,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, уч. 89",63.7080007587536,64,,2201400038291118,EPSG:32640
551755,02038,Кандыагаш (02-038),020380025496,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жанаконыс, д. 554",999.408608595189,1000,,0202300019217793,EPSG:32640
551756,02038,Кандыагаш (02-038),02038002258,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, тр. Актобе-Атырау Рф Шекарасы Автомобиль Жолы, ст-е 2",874.043908452633,875,,0201300720829306,EPSG:32640
